Datum;Zürich;Basel
01.03.2016 19:00;5.2;5.7
01.03.2016 20:00;5.0;5.2
01.03.2016 21:00;4.8;3.5
01.03.2016 22:00;4.7;2.8
01.03.2016 23:00;4.1;2.3
02.03.2016 00:00;3.3;1.4
02.03.2016 01:00;3.6;1.5
02.03.2016 02:00;3.8;2.0
02.03.2016 03:00;3.7;2.2
02.03.2016 04:00;3.7;2.1
02.03.2016 05:00;3.8;2.3
02.03.2016 06:00;4.3;2.6
02.03.2016 07:00;4.1;3.1
02.03.2016 08:00;4.0;3.6
02.03.2016 09:00;4.2;4.2
02.03.2016 10:00;4.5;4.7
02.03.2016 11:00;5.4;5.2
02.03.2016 12:00;5.9;6.4
02.03.2016 13:00;7.9;7.2
02.03.2016 14:00;9.2;8.8
02.03.2016 15:00;9.1;6.4
02.03.2016 16:00;8.3;5.9
02.03.2016 17:00;5.9;2.6
02.03.2016 18:00;3.5;2.2
02.03.2016 19:00;3.1;2.5
02.03.2016 20:00;3.5;2.0
02.03.2016 21:00;3.3;2.9
02.03.2016 22:00;3.2;2.6
02.03.2016 23:00;3.3;1.8
03.03.2016 00:00;3.3;1.6
03.03.2016 01:00;1.5;2.1
03.03.2016 02:00;1.7;2.5
03.03.2016 03:00;1.4;2.6
03.03.2016 04:00;1.8;2.5
03.03.2016 05:00;1.9;1.4
03.03.2016 06:00;2.1;1.0
03.03.2016 07:00;2.2;0.5
03.03.2016 08:00;2.2;1.2
03.03.2016 09:00;2.4;1.8
03.03.2016 10:00;2.6;3.7
03.03.2016 11:00;3.3;3.4
03.03.2016 12:00;3.6;4.1
03.03.2016 13:00;2.1;4.5
03.03.2016 14:00;3.5;4.8
03.03.2016 15:00;3.3;4.3
03.03.2016 16:00;4.1;3.9
03.03.2016 17:00;3.9;3.8
03.03.2016 18:00;3.7;3.3
03.03.2016 19:00;3.4;3.1
03.03.2016 20:00;2.2;3.4
03.03.2016 21:00;2.5;3.4
03.03.2016 22:00;2.5;3.4
03.03.2016 23:00;2.8;3.1
04.03.2016 00:00;2.9;2.1
04.03.2016 01:00;2.7;1.8
04.03.2016 02:00;2.3;0.8
04.03.2016 03:00;1.9;0.7
04.03.2016 04:00;2.0;0.9
04.03.2016 05:00;2.2;0.7
04.03.2016 06:00;2.1;0.3
04.03.2016 07:00;1.2;0.2
04.03.2016 08:00;1.0;0.6
04.03.2016 09:00;1.5;1.2
04.03.2016 10:00;2.2;2.5
04.03.2016 11:00;2.8;3.3
04.03.2016 12:00;4.1;4.2
04.03.2016 13:00;5.0;4.6
04.03.2016 14:00;5.3;5.0
04.03.2016 15:00;5.3;4.6
04.03.2016 16:00;5.5;4.3
04.03.2016 17:00;5.2;5.2
04.03.2016 18:00;4.8;6.1
04.03.2016 19:00;4.9;6.2
04.03.2016 20:00;4.8;5.1
04.03.2016 21:00;4.4;4.6
04.03.2016 22:00;4.3;3.9
04.03.2016 23:00;3.8;3.8
05.03.2016 00:00;3.5;3.6
05.03.2016 01:00;3.6;3.5
05.03.2016 02:00;3.5;3.7
05.03.2016 03:00;3.4;3.7
05.03.2016 04:00;2.9;3.9
05.03.2016 05:00;3.2;5.2
05.03.2016 06:00;3.8;4.7
05.03.2016 07:00;4.3;4.2
05.03.2016 08:00;3.7;4.1
05.03.2016 09:00;3.2;4.3
05.03.2016 10:00;3.0;4.5
05.03.2016 11:00;2.8;4.9
05.03.2016 12:00;2.8;5.4
05.03.2016 13:00;2.7;5.6
05.03.2016 14:00;2.1;5.7
05.03.2016 15:00;1.6;5.7
05.03.2016 16:00;1.8;5.6
05.03.2016 17:00;1.6;5.5
05.03.2016 18:00;1.6;5.0
05.03.2016 19:00;1.8;4.2
05.03.2016 20:00;2.0;2.7
05.03.2016 21:00;2.2;2.4
05.03.2016 22:00;1.8;2.4
05.03.2016 23:00;1.9;2.4
06.03.2016 00:00;2.8;3.0
06.03.2016 01:00;3.2;2.5
06.03.2016 02:00;3.4;1.9
06.03.2016 03:00;2.9;2.2
06.03.2016 04:00;2.7;2.2
06.03.2016 05:00;2.6;2.2
06.03.2016 06:00;2.5;2.0
06.03.2016 07:00;2.3;1.8
06.03.2016 08:00;2.2;2.1
06.03.2016 09:00;2.6;2.6
06.03.2016 10:00;3.2;3.5
06.03.2016 11:00;4.0;4.3
06.03.2016 12:00;4.7;4.8
06.03.2016 13:00;5.1;4.7
06.03.2016 14:00;5.9;4.8
06.03.2016 15:00;4.2;4.8
06.03.2016 16:00;3.8;4.9
06.03.2016 17:00;3.7;3.1
06.03.2016 18:00;3.7;3.4
06.03.2016 19:00;3.1;2.9
06.03.2016 20:00;2.4;1.5
06.03.2016 21:00;2.2;1.4
06.03.2016 22:00;1.9;1.8
06.03.2016 23:00;1.9;2.1
07.03.2016 00:00;2.2;1.7
07.03.2016 01:00;2.1;1.5
07.03.2016 02:00;1.7;1.1
07.03.2016 03:00;1.7;1.1
07.03.2016 04:00;1.8;1.0
07.03.2016 05:00;1.8;1.1
07.03.2016 06:00;1.7;0.7
07.03.2016 07:00;1.2;0.2
07.03.2016 08:00;0.9;0.0
07.03.2016 09:00;1.6;1.2
07.03.2016 10:00;2.6;3.0
07.03.2016 11:00;3.4;4.5
07.03.2016 12:00;4.1;5.5
07.03.2016 13:00;4.8;5.3
07.03.2016 14:00;5.4;5.0
07.03.2016 15:00;6.1;5.2
07.03.2016 16:00;6.4;4.1
07.03.2016 17:00;6.2;2.0
07.03.2016 18:00;5.6;1.3
07.03.2016 19:00;5.1;0.2
07.03.2016 20:00;4.6;0.2
07.03.2016 21:00;3.7;0.3
07.03.2016 22:00;2.5;0.1
07.03.2016 23:00;2.2;0.5
08.03.2016 00:00;1.6;0.6
08.03.2016 01:00;1.0;0.6
08.03.2016 02:00;0.9;0.6
08.03.2016 03:00;0.7;0.6
08.03.2016 04:00;0.5;0.5
08.03.2016 05:00;0.3;0.2
08.03.2016 06:00;0.4;0.3
08.03.2016 07:00;0.2;0.4
08.03.2016 08:00;0.4;0.6
08.03.2016 09:00;0.5;0.7
08.03.2016 10:00;0.9;1.6
08.03.2016 11:00;1.0;2.0
08.03.2016 12:00;1.3;2.5
08.03.2016 13:00;1.6;2.6
08.03.2016 14:00;1.8;3.0
08.03.2016 15:00;2.5;3.1
08.03.2016 16:00;3.2;2.1
08.03.2016 17:00;3.7;1.0
08.03.2016 18:00;2.7;1.4
08.03.2016 19:00;1.8;1.2
08.03.2016 20:00;1.5;1.5
08.03.2016 21:00;1.9;0.9
08.03.2016 22:00;2.0;1.3
08.03.2016 23:00;1.7;1.5
09.03.2016 00:00;1.4;1.4
09.03.2016 01:00;1.0;1.1
09.03.2016 02:00;1.0;0.4
09.03.2016 03:00;1.3;-0.4
09.03.2016 04:00;0.9;-0.7
09.03.2016 05:00;0.1;-1.0
09.03.2016 06:00;-0.5;-1.2
09.03.2016 07:00;0.0;-1.5
09.03.2016 08:00;0.0;-1.5
09.03.2016 09:00;0.5;-0.4
09.03.2016 10:00;1.0;1.4
09.03.2016 11:00;1.6;3.2
09.03.2016 12:00;2.7;3.9
09.03.2016 13:00;3.8;4.7
09.03.2016 14:00;5.1;5.5
09.03.2016 15:00;5.9;6.4
09.03.2016 16:00;6.2;7.0
09.03.2016 17:00;6.3;7.2
09.03.2016 18:00;6.5;6.3
09.03.2016 19:00;5.7;5.0
09.03.2016 20:00;4.6;4.3
09.03.2016 21:00;4.0;4.0
09.03.2016 22:00;3.0;3.2
09.03.2016 23:00;2.6;2.8
10.03.2016 00:00;2.2;1.9
10.03.2016 01:00;1.5;1.1
10.03.2016 02:00;1.1;0.3
10.03.2016 03:00;1.0;-0.2
10.03.2016 04:00;0.4;-0.3
10.03.2016 05:00;0.2;-0.8
10.03.2016 06:00;-0.3;-1.1
10.03.2016 07:00;-0.3;-1.0
10.03.2016 08:00;-0.1;-0.8
10.03.2016 09:00;0.6;0.3
10.03.2016 10:00;2.1;2.5
10.03.2016 11:00;3.7;4.5
10.03.2016 12:00;4.8;6.2
10.03.2016 13:00;6.8;7.7
10.03.2016 14:00;8.2;9.0
10.03.2016 15:00;8.9;9.9
10.03.2016 16:00;9.4;9.8
10.03.2016 17:00;9.7;9.7
10.03.2016 18:00;9.4;9.1
10.03.2016 19:00;8.9;7.9
10.03.2016 20:00;7.7;7.1
10.03.2016 21:00;6.6;6.1
10.03.2016 22:00;6.8;4.7
10.03.2016 23:00;5.7;3.8
11.03.2016 00:00;5.0;3.4
11.03.2016 01:00;4.4;2.8
11.03.2016 02:00;4.4;2.4
11.03.2016 03:00;4.4;2.3
11.03.2016 04:00;4.4;1.8
11.03.2016 05:00;4.1;1.3
11.03.2016 06:00;3.3;0.5
11.03.2016 07:00;3.1;-0.3
11.03.2016 08:00;2.8;0.2
11.03.2016 09:00;2.9;0.4
11.03.2016 10:00;3.8;0.4
11.03.2016 11:00;5.4;0.8
11.03.2016 12:00;6.6;1.9
11.03.2016 13:00;7.8;3.3
11.03.2016 14:00;7.9;5.5
11.03.2016 15:00;8.1;7.9
11.03.2016 16:00;7.7;8.9
11.03.2016 17:00;7.5;8.9
11.03.2016 18:00;7.3;8.6
11.03.2016 19:00;7.5;8.1
11.03.2016 20:00;7.5;7.9
11.03.2016 21:00;7.3;7.4
11.03.2016 22:00;7.0;6.3
11.03.2016 23:00;6.7;5.8
12.03.2016 00:00;6.5;5.5
12.03.2016 01:00;6.3;4.9
12.03.2016 02:00;6.1;5.0
12.03.2016 03:00;5.8;4.7
12.03.2016 04:00;5.6;4.2
12.03.2016 05:00;5.3;4.1
12.03.2016 06:00;5.0;4.1
12.03.2016 07:00;4.8;3.5
12.03.2016 08:00;4.7;3.3
12.03.2016 09:00;4.7;3.2
12.03.2016 10:00;5.1;3.3
12.03.2016 11:00;5.4;4.2
12.03.2016 12:00;5.4;5.0
12.03.2016 13:00;5.7;5.9
12.03.2016 14:00;5.8;6.7
12.03.2016 15:00;6.2;7.0
12.03.2016 16:00;6.4;7.4
12.03.2016 17:00;6.6;7.5
12.03.2016 18:00;6.7;7.5
12.03.2016 19:00;6.6;7.0
12.03.2016 20:00;6.6;6.7
12.03.2016 21:00;6.6;6.2
12.03.2016 22:00;6.3;6.5
12.03.2016 23:00;6.3;6.0
13.03.2016 00:00;6.3;5.3
13.03.2016 01:00;5.9;3.8
13.03.2016 02:00;5.6;3.2
13.03.2016 03:00;5.4;2.8
13.03.2016 04:00;5.5;2.5
13.03.2016 05:00;5.4;2.3
13.03.2016 06:00;5.2;2.1
13.03.2016 07:00;5.1;2.0
13.03.2016 08:00;4.9;2.2
13.03.2016 09:00;4.7;2.4
13.03.2016 10:00;4.8;3.2
13.03.2016 11:00;4.9;4.4
13.03.2016 12:00;5.4;5.4
13.03.2016 13:00;6.6;7.6
13.03.2016 14:00;7.3;8.1
13.03.2016 15:00;8.1;8.8
13.03.2016 16:00;7.9;8.6
13.03.2016 17:00;7.7;8.3
13.03.2016 18:00;7.3;8.4
13.03.2016 19:00;7.1;8.1
13.03.2016 20:00;6.8;8.0
13.03.2016 21:00;6.2;7.7
13.03.2016 22:00;5.9;7.1
13.03.2016 23:00;5.7;6.9
14.03.2016 00:00;5.2;6.8
14.03.2016 01:00;4.9;6.5
14.03.2016 02:00;5.0;6.3
14.03.2016 03:00;4.8;6.3
14.03.2016 04:00;4.8;6.2
14.03.2016 05:00;4.7;6.0
14.03.2016 06:00;4.6;5.9
14.03.2016 07:00;4.5;5.0
14.03.2016 08:00;4.4;3.3
14.03.2016 09:00;4.5;3.1
14.03.2016 10:00;4.5;3.7
14.03.2016 11:00;4.6;5.4
14.03.2016 12:00;4.6;6.2
14.03.2016 13:00;5.0;6.5
14.03.2016 14:00;5.3;6.7
14.03.2016 15:00;5.6;7.2
14.03.2016 16:00;5.9;7.6
14.03.2016 17:00;6.2;7.1
14.03.2016 18:00;6.3;6.9
14.03.2016 19:00;6.4;6.7
14.03.2016 20:00;6.4;6.3
14.03.2016 21:00;6.3;4.6
14.03.2016 22:00;6.1;4.7
14.03.2016 23:00;5.5;2.3
15.03.2016 00:00;4.9;1.6
15.03.2016 01:00;4.1;0.7
15.03.2016 02:00;3.6;-0.1
15.03.2016 03:00;3.1;-0.8
15.03.2016 04:00;2.2;-0.9
15.03.2016 05:00;1.8;-1.3
15.03.2016 06:00;1.4;-1.0
15.03.2016 07:00;1.0;-1.7
15.03.2016 08:00;1.2;-1.7
15.03.2016 09:00;1.9;-0.1
15.03.2016 10:00;2.8;1.2
15.03.2016 11:00;4.3;2.7
15.03.2016 12:00;5.6;5.3
15.03.2016 13:00;7.0;6.5
15.03.2016 14:00;7.7;7.6
15.03.2016 15:00;7.5;7.9
15.03.2016 16:00;5.1;7.2
15.03.2016 17:00;3.8;6.3
15.03.2016 18:00;3.0;3.1
15.03.2016 19:00;2.6;2.2
15.03.2016 20:00;2.5;2.2
15.03.2016 21:00;2.2;2.3
15.03.2016 22:00;2.3;2.7
15.03.2016 23:00;2.3;3.1
16.03.2016 00:00;2.1;3.0
16.03.2016 01:00;2.1;2.7
16.03.2016 02:00;2.1;3.2
16.03.2016 03:00;1.9;3.3
16.03.2016 04:00;1.7;3.1
16.03.2016 05:00;1.8;3.0
16.03.2016 06:00;1.9;2.1
16.03.2016 07:00;2.0;3.0
16.03.2016 08:00;2.1;3.4
16.03.2016 09:00;2.4;3.5
16.03.2016 10:00;2.8;3.5
16.03.2016 11:00;2.6;3.5
16.03.2016 12:00;3.1;3.8
16.03.2016 13:00;4.0;4.2
16.03.2016 14:00;5.6;4.9
16.03.2016 15:00;7.1;6.1
16.03.2016 16:00;7.4;7.1
16.03.2016 17:00;7.9;7.4
16.03.2016 18:00;7.5;6.9
16.03.2016 19:00;7.2;6.6
16.03.2016 20:00;7.0;6.4
16.03.2016 21:00;6.4;6.4
16.03.2016 22:00;5.8;6.5
16.03.2016 23:00;5.1;6.1
17.03.2016 00:00;4.3;5.5
17.03.2016 01:00;3.7;3.7
17.03.2016 02:00;3.2;3.1
17.03.2016 03:00;2.4;2.0
17.03.2016 04:00;2.0;0.8
17.03.2016 05:00;1.7;0.0
17.03.2016 06:00;1.3;-0.4
17.03.2016 07:00;0.9;-1.2
17.03.2016 08:00;1.0;-0.6
17.03.2016 09:00;1.5;0.9
17.03.2016 10:00;2.9;2.7
17.03.2016 11:00;4.3;5.4
17.03.2016 12:00;5.2;6.9
17.03.2016 13:00;7.9;8.1
17.03.2016 14:00;8.9;9.3
17.03.2016 15:00;10.8;10.3
17.03.2016 16:00;11.9;10.9
17.03.2016 17:00;12.0;11.2
17.03.2016 18:00;11.8;10.4
17.03.2016 19:00;10.7;9.2
17.03.2016 20:00;9.8;7.6
17.03.2016 21:00;8.4;5.8
17.03.2016 22:00;7.6;4.2
17.03.2016 23:00;6.3;3.6
18.03.2016 00:00;6.3;2.7
18.03.2016 01:00;5.3;2.0
18.03.2016 02:00;4.5;1.7
18.03.2016 03:00;3.9;1.2
18.03.2016 04:00;3.2;0.5
18.03.2016 05:00;2.5;0.0
18.03.2016 06:00;2.3;0.0
18.03.2016 07:00;1.9;0.1
18.03.2016 08:00;2.2;0.9
18.03.2016 09:00;3.6;2.5
18.03.2016 10:00;5.5;4.8
18.03.2016 11:00;7.5;7.3
18.03.2016 12:00;9.5;9.8
18.03.2016 13:00;11.2;11.6
18.03.2016 14:00;12.7;13.6
18.03.2016 15:00;13.9;14.0
18.03.2016 16:00;14.4;14.3
18.03.2016 17:00;14.5;14.2
18.03.2016 18:00;14.2;13.6
18.03.2016 19:00;13.3;12.3
18.03.2016 20:00;11.4;9.4
18.03.2016 21:00;9.8;8.1
18.03.2016 22:00;8.6;6.3
18.03.2016 23:00;7.8;5.3
19.03.2016 00:00;6.9;4.4
19.03.2016 01:00;6.0;4.4
19.03.2016 02:00;5.4;2.9
19.03.2016 03:00;4.9;2.1
19.03.2016 04:00;4.6;1.8
19.03.2016 05:00;3.8;2.1
19.03.2016 06:00;3.5;1.4
19.03.2016 07:00;2.9;0.1
19.03.2016 08:00;3.3;0.6
19.03.2016 09:00;4.6;2.9
19.03.2016 10:00;6.8;4.6
19.03.2016 11:00;8.6;6.3
19.03.2016 12:00;10.6;7.3
19.03.2016 13:00;12.8;7.8
19.03.2016 14:00;14.2;8.5
19.03.2016 15:00;14.8;9.6
19.03.2016 16:00;14.9;10.0
19.03.2016 17:00;15.5;10.3
19.03.2016 18:00;15.1;9.3
19.03.2016 19:00;13.6;7.6
19.03.2016 20:00;11.8;6.1
19.03.2016 21:00;10.6;4.9
19.03.2016 22:00;9.4;4.0
19.03.2016 23:00;8.2;3.4
20.03.2016 00:00;7.1;2.9
20.03.2016 01:00;5.4;3.0
20.03.2016 02:00;4.3;3.0
20.03.2016 03:00;3.7;2.9
20.03.2016 04:00;3.5;3.0
20.03.2016 05:00;3.5;3.1
20.03.2016 06:00;3.2;3.4
20.03.2016 07:00;3.3;3.4
20.03.2016 08:00;3.4;3.3
20.03.2016 09:00;3.7;3.5
20.03.2016 10:00;4.0;3.9
20.03.2016 11:00;4.4;4.2
20.03.2016 12:00;5.4;4.7
20.03.2016 13:00;7.4;4.9
20.03.2016 14:00;8.7;5.2
20.03.2016 15:00;10.4;5.3
20.03.2016 16:00;10.9;6.3
20.03.2016 17:00;11.4;7.5
20.03.2016 18:00;11.5;7.5
20.03.2016 19:00;10.7;6.7
20.03.2016 20:00;9.1;5.1
20.03.2016 21:00;7.6;4.3
20.03.2016 22:00;6.5;4.5
20.03.2016 23:00;5.9;3.7
21.03.2016 00:00;5.5;2.8
21.03.2016 01:00;4.8;1.9
21.03.2016 02:00;4.0;1.4
21.03.2016 03:00;3.6;0.8
21.03.2016 04:00;3.7;0.4
21.03.2016 05:00;3.8;0.7
21.03.2016 06:00;3.9;1.1
21.03.2016 07:00;4.0;1.4
21.03.2016 08:00;4.2;2.0
21.03.2016 09:00;4.3;2.7
21.03.2016 10:00;4.5;3.5
21.03.2016 11:00;5.1;4.5
21.03.2016 12:00;5.5;5.5
21.03.2016 13:00;6.3;6.9
21.03.2016 14:00;7.3;8.4
21.03.2016 15:00;7.7;8.4
21.03.2016 16:00;7.9;9.2
21.03.2016 17:00;8.3;9.3
21.03.2016 18:00;8.1;8.9
21.03.2016 19:00;7.4;8.6
21.03.2016 20:00;6.9;8.3
21.03.2016 21:00;5.8;7.7
21.03.2016 22:00;5.4;7.1
21.03.2016 23:00;4.8;6.3
22.03.2016 00:00;4.5;5.1
22.03.2016 01:00;3.4;4.6
22.03.2016 02:00;3.2;4.1
22.03.2016 03:00;3.2;3.2
22.03.2016 04:00;2.8;3.1
22.03.2016 05:00;3.3;2.5
22.03.2016 06:00;3.0;1.4
22.03.2016 07:00;3.0;0.9
22.03.2016 08:00;3.3;1.5
22.03.2016 09:00;4.8;3.6
22.03.2016 10:00;6.6;6.0
22.03.2016 11:00;7.7;7.5
22.03.2016 12:00;8.7;9.6
22.03.2016 13:00;9.6;11.1
22.03.2016 14:00;10.6;11.9
22.03.2016 15:00;10.8;12.3
22.03.2016 16:00;10.8;12.3
22.03.2016 17:00;10.5;11.9
22.03.2016 18:00;9.9;10.9
22.03.2016 19:00;9.1;9.6
22.03.2016 20:00;8.6;8.7
22.03.2016 21:00;8.1;8.3
22.03.2016 22:00;7.5;7.5
22.03.2016 23:00;6.8;6.1
23.03.2016 00:00;6.1;5.3
23.03.2016 01:00;5.2;4.6
23.03.2016 02:00;4.6;4.5
23.03.2016 03:00;4.1;2.1
23.03.2016 04:00;3.9;1.4
23.03.2016 05:00;3.3;1.2
23.03.2016 06:00;3.2;1.6
23.03.2016 07:00;3.5;2.3
23.03.2016 08:00;3.9;2.7
23.03.2016 09:00;4.7;3.4
23.03.2016 10:00;5.3;5.0
23.03.2016 11:00;6.2;6.8
23.03.2016 12:00;6.9;7.3
23.03.2016 13:00;7.6;8.0
23.03.2016 14:00;8.2;8.3
23.03.2016 15:00;;8.9
23.03.2016 16:00;;9.0
23.03.2016 17:00;;8.1
23.03.2016 18:00;;8.1
23.03.2016 19:00;;8.1
23.03.2016 20:00;;7.8
23.03.2016 21:00;;7.6
23.03.2016 22:00;;7.5
23.03.2016 23:00;;7.3
24.03.2016 00:00;;7.1
24.03.2016 01:00;;7.0
24.03.2016 02:00;;6.8
24.03.2016 03:00;;6.6
24.03.2016 04:00;;6.4
24.03.2016 05:00;;6.0
24.03.2016 06:00;;5.6
24.03.2016 07:00;;5.4
24.03.2016 08:00;4.8;5.0
24.03.2016 09:00;5.2;4.9
24.03.2016 10:00;6.1;6.2
24.03.2016 11:00;7.2;8.1
24.03.2016 12:00;8.2;8.9
24.03.2016 13:00;9.0;9.2
24.03.2016 14:00;9.9;10.2
24.03.2016 15:00;10.3;10.2
24.03.2016 16:00;10.9;10.8
24.03.2016 17:00;11.0;10.8
24.03.2016 18:00;10.6;10.4
24.03.2016 19:00;9.7;9.0
24.03.2016 20:00;9.2;7.5
24.03.2016 21:00;8.8;7.7
24.03.2016 22:00;8.4;7.3
24.03.2016 23:00;7.9;6.8
25.03.2016 00:00;7.2;5.7
25.03.2016 01:00;7.2;5.7
25.03.2016 02:00;7.2;5.7
25.03.2016 03:00;7.0;5.5
25.03.2016 04:00;6.9;5.5
25.03.2016 05:00;6.7;5.3
25.03.2016 06:00;6.3;5.4
25.03.2016 07:00;6.6;5.3
25.03.2016 08:00;6.8;5.4
25.03.2016 09:00;6.8;6.4
25.03.2016 10:00;7.0;6.2
25.03.2016 11:00;7.6;6.3
25.03.2016 12:00;7.4;7.1
25.03.2016 13:00;7.8;7.3
25.03.2016 14:00;7.9;7.8
25.03.2016 15:00;7.3;7.8
25.03.2016 16:00;7.3;8.4
25.03.2016 17:00;7.3;9.1
25.03.2016 18:00;7.1;9.1
25.03.2016 19:00;7.1;9.2
25.03.2016 20:00;7.3;8.9
25.03.2016 21:00;7.6;8.8
25.03.2016 22:00;7.8;8.6
25.03.2016 23:00;7.8;8.4
26.03.2016 00:00;7.7;8.6
26.03.2016 01:00;7.3;8.1
26.03.2016 02:00;7.1;8.1
26.03.2016 03:00;7.1;8.2
26.03.2016 04:00;7.2;8.0
26.03.2016 05:00;7.2;8.0
26.03.2016 06:00;7.2;7.5
26.03.2016 07:00;7.3;7.1
26.03.2016 08:00;7.3;7.3
26.03.2016 09:00;7.2;8.6
26.03.2016 10:00;8.1;10.4
26.03.2016 11:00;9.6;11.9
26.03.2016 12:00;11.3;13.1
26.03.2016 13:00;12.6;14.3
26.03.2016 14:00;13.5;15.3
26.03.2016 15:00;14.8;16.1
26.03.2016 16:00;15.2;16.3
26.03.2016 17:00;15.7;16.1
26.03.2016 18:00;15.1;15.7
26.03.2016 19:00;13.8;14.4
26.03.2016 20:00;12.7;12.7
26.03.2016 21:00;11.9;12.0
26.03.2016 22:00;10.7;11.4
26.03.2016 23:00;8.9;10.9
27.03.2016 00:00;8.1;10.1
27.03.2016 01:00;7.3;9.7
27.03.2016 02:00;7.2;9.1
27.03.2016 03:00;7.0;8.9
27.03.2016 04:00;6.3;8.6
27.03.2016 05:00;6.0;8.4
27.03.2016 06:00;5.4;8.6
27.03.2016 07:00;5.3;9.5
27.03.2016 08:00;5.8;11.3
27.03.2016 09:00;8.1;9.2
27.03.2016 10:00;10.8;7.8
27.03.2016 11:00;10.3;8.1
27.03.2016 12:00;10.1;8.5
27.03.2016 13:00;10.0;9.2
27.03.2016 14:00;10.6;9.8
27.03.2016 15:00;10.7;10.2
27.03.2016 16:00;10.4;10.7
27.03.2016 17:00;10.3;10.3
27.03.2016 18:00;9.9;10.3
27.03.2016 19:00;9.4;9.9
27.03.2016 20:00;8.9;7.4
27.03.2016 21:00;8.1;5.9
27.03.2016 22:00;7.9;5.2
27.03.2016 23:00;6.9;5.2
28.03.2016 00:00;5.9;4.8
28.03.2016 01:00;5.6;4.2
28.03.2016 02:00;5.3;3.5
28.03.2016 03:00;4.5;3.3
28.03.2016 04:00;4.2;3.7
28.03.2016 05:00;4.5;3.9
28.03.2016 06:00;3.7;4.0
28.03.2016 07:00;3.4;4.0
28.03.2016 08:00;4.2;5.0
28.03.2016 09:00;6.2;6.3
28.03.2016 10:00;7.9;8.8
28.03.2016 11:00;9.3;9.4
28.03.2016 12:00;9.9;10.6
28.03.2016 13:00;10.5;13.0
28.03.2016 14:00;11.9;14.9
28.03.2016 15:00;13.6;15.6
28.03.2016 16:00;14.7;16.0
28.03.2016 17:00;15.6;16.1
28.03.2016 18:00;15.6;15.3
28.03.2016 19:00;14.3;14.5
28.03.2016 20:00;13.1;14.5
28.03.2016 21:00;12.7;14.4
28.03.2016 22:00;12.3;14.1
28.03.2016 23:00;12.9;13.6
29.03.2016 00:00;12.3;12.9
29.03.2016 01:00;12.7;12.4
29.03.2016 02:00;12.1;10.7
29.03.2016 03:00;10.7;10.6
29.03.2016 04:00;9.9;10.6
29.03.2016 05:00;10.3;8.7
29.03.2016 06:00;10.4;8.3
29.03.2016 07:00;8.6;8.4
29.03.2016 08:00;8.3;8.8
29.03.2016 09:00;9.0;9.7
29.03.2016 10:00;9.9;10.6
29.03.2016 11:00;10.4;10.8
29.03.2016 12:00;11.6;12.1
29.03.2016 13:00;13.8;12.9
29.03.2016 14:00;14.9;13.6
29.03.2016 15:00;15.3;14.2
29.03.2016 16:00;15.4;14.4
29.03.2016 17:00;15.2;13.2
29.03.2016 18:00;13.4;12.2
29.03.2016 19:00;11.7;11.7
29.03.2016 20:00;10.9;11.4
29.03.2016 21:00;11.1;10.9
29.03.2016 22:00;10.6;9.8
29.03.2016 23:00;10.3;9.2
30.03.2016 00:00;10.3;9.1
30.03.2016 01:00;10.8;8.9
30.03.2016 02:00;9.4;9.1
30.03.2016 03:00;9.2;9.2
30.03.2016 04:00;9.1;9.0
30.03.2016 05:00;9.0;9.2
30.03.2016 06:00;9.1;9.6
30.03.2016 07:00;9.6;9.3
30.03.2016 08:00;9.6;9.6
30.03.2016 09:00;9.8;10.3
30.03.2016 10:00;10.1;10.7
30.03.2016 11:00;11.4;11.6
30.03.2016 12:00;14.6;12.3
30.03.2016 13:00;16.5;13.9
30.03.2016 14:00;17.1;15.6
30.03.2016 15:00;18.0;14.4
30.03.2016 16:00;16.9;14.5
30.03.2016 17:00;16.3;15.4
30.03.2016 18:00;16.6;15.4
30.03.2016 19:00;15.8;14.9
30.03.2016 20:00;14.8;14.1
30.03.2016 21:00;14.1;12.4
30.03.2016 22:00;13.1;11.9
30.03.2016 23:00;12.5;11.6
31.03.2016 00:00;11.5;11.1
31.03.2016 01:00;10.9;9.7
31.03.2016 02:00;10.8;8.9
31.03.2016 03:00;10.2;8.4
31.03.2016 04:00;9.4;8.1
31.03.2016 05:00;9.2;7.6
31.03.2016 06:00;8.8;7.4
31.03.2016 07:00;8.3;7.6
31.03.2016 08:00;9.8;8.1
31.03.2016 09:00;11.9;9.7
31.03.2016 10:00;14.6;12.1
31.03.2016 11:00;17.0;16.3
31.03.2016 12:00;19.7;19.1
31.03.2016 13:00;21.5;21.0
31.03.2016 14:00;21.8;19.3
31.03.2016 15:00;22.1;17.1
31.03.2016 16:00;22.5;17.5
31.03.2016 17:00;21.4;17.5
31.03.2016 18:00;20.7;17.0
31.03.2016 19:00;20.1;15.9
31.03.2016 20:00;18.4;14.2
31.03.2016 21:00;16.9;13.1
31.03.2016 22:00;15.8;12.4
31.03.2016 23:00;14.3;11.9
01.04.2016 00:00;13.6;10.6
01.04.2016 01:00;13.7;11.0
01.04.2016 02:00;13.8;12.1
01.04.2016 03:00;12.3;11.0
01.04.2016 04:00;11.9;10.3
01.04.2016 05:00;12.0;9.5
01.04.2016 06:00;11.0;8.9
01.04.2016 07:00;10.3;8.6
01.04.2016 08:00;10.0;8.7
01.04.2016 09:00;10.0;9.1
01.04.2016 10:00;10.7;8.9
01.04.2016 11:00;11.8;9.2
