"StichtagDatJahr","QuarSort","QuarCd","QuarLang","AlterVSort","AlterVKurz","AlterV05Sort","AlterV05Kurz","AnzBestWir"
2010,101,101,"Höngg",42,42,9,"40-44",350
2010,31,031,"Alt-Wiedikon",33,33,7,"30-34",492
2010,23,023,"Leimbach",3,3,1,"0-4",73
2010,51,051,"Gewerbeschule",33,33,7,"30-34",295
2010,42,042,"Langstrasse",36,36,8,"35-39",317
2010,82,082,"Mühlebach",29,29,6,"25-29",164
2010,115,115,"Oerlikon",39,39,8,"35-39",318
2010,91,091,"Albisrieden",31,31,7,"30-34",353
2010,92,092,"Altstetten",39,39,8,"35-39",456
2010,74,074,"Witikon",3,3,1,"0-4",103
2010,71,071,"Fluntern",28,28,6,"25-29",125
2010,23,023,"Leimbach",44,44,9,"40-44",74
2010,41,041,"Werd",45,45,10,"45-49",67
2010,41,041,"Werd",44,44,9,"40-44",59
2010,115,115,"Oerlikon",38,38,8,"35-39",339
2010,92,092,"Altstetten",33,33,7,"30-34",567
2010,12,012,"Hochschulen",30,30,7,"30-34",11
2010,24,024,"Enge",3,3,1,"0-4",89
2010,102,102,"Wipkingen",3,3,1,"0-4",133
2010,121,121,"Saatlen",38,38,8,"35-39",109
2010,111,111,"Affoltern",39,39,8,"35-39",344
2010,72,072,"Hottingen",34,34,7,"30-34",211
2010,14,014,"City",28,28,6,"25-29",19
2010,33,033,"Friesenberg",37,37,8,"35-39",159
2010,12,012,"Hochschulen",35,35,8,"35-39",8
2010,31,031,"Alt-Wiedikon",35,35,8,"35-39",437
2010,24,024,"Enge",35,35,8,"35-39",191
2010,91,091,"Albisrieden",39,39,8,"35-39",252
2010,83,083,"Weinegg",3,3,1,"0-4",35
2010,102,102,"Wipkingen",39,39,8,"35-39",318
2010,73,073,"Hirslanden",46,46,10,"45-49",100
2010,101,101,"Höngg",39,39,8,"35-39",358
2010,73,073,"Hirslanden",35,35,8,"35-39",137
2010,115,115,"Oerlikon",4,4,1,"0-4",146
2010,121,121,"Saatlen",36,36,8,"35-39",100
2010,11,011,"Rathaus",31,31,7,"30-34",75
2010,92,092,"Altstetten",44,44,9,"40-44",469
2010,33,033,"Friesenberg",44,44,9,"40-44",168
2010,42,042,"Langstrasse",45,45,10,"45-49",187
2010,63,063,"Oberstrass",36,36,8,"35-39",187
2010,12,012,"Hochschulen",37,37,8,"35-39",7
2010,42,042,"Langstrasse",31,31,7,"30-34",404
2010,115,115,"Oerlikon",3,3,1,"0-4",166
2010,82,082,"Mühlebach",3,3,1,"0-4",33
2010,11,011,"Rathaus",46,46,10,"45-49",41
2010,12,012,"Hochschulen",27,27,6,"25-29",21
2010,63,063,"Oberstrass",32,32,7,"30-34",218
2010,83,083,"Weinegg",40,40,9,"40-44",91
2010,115,115,"Oerlikon",36,36,8,"35-39",371
2010,41,041,"Werd",32,32,7,"30-34",152
2010,63,063,"Oberstrass",39,39,8,"35-39",165
2010,115,115,"Oerlikon",30,30,7,"30-34",559
2010,74,074,"Witikon",26,26,6,"25-29",109
2010,13,013,"Lindenhof",33,33,7,"30-34",17
2010,42,042,"Langstrasse",29,29,6,"25-29",399
2010,82,082,"Mühlebach",36,36,8,"35-39",132
2010,91,091,"Albisrieden",30,30,7,"30-34",402
2010,115,115,"Oerlikon",33,33,7,"30-34",435
2010,21,021,"Wollishofen",45,45,10,"45-49",234
2010,115,115,"Oerlikon",32,32,7,"30-34",572
2010,119,119,"Seebach",41,41,9,"40-44",317
2010,123,123,"Hirzenbach",43,43,9,"40-44",162
2010,82,082,"Mühlebach",38,38,8,"35-39",108
2010,23,023,"Leimbach",37,37,8,"35-39",76
2010,81,081,"Seefeld",29,29,6,"25-29",139
2010,92,092,"Altstetten",26,26,6,"25-29",598
2010,12,012,"Hochschulen",44,44,9,"40-44",8
2010,111,111,"Affoltern",31,31,7,"30-34",465
2010,73,073,"Hirslanden",27,27,6,"25-29",119
2010,71,071,"Fluntern",27,27,6,"25-29",123
2010,119,119,"Seebach",27,27,6,"25-29",500
2010,81,081,"Seefeld",38,38,8,"35-39",117
2010,61,061,"Unterstrass",32,32,7,"30-34",504
2010,81,081,"Seefeld",30,30,7,"30-34",122
2010,74,074,"Witikon",44,44,9,"40-44",152
2010,123,123,"Hirzenbach",27,27,6,"25-29",196
2010,31,031,"Alt-Wiedikon",43,43,9,"40-44",263
2010,13,013,"Lindenhof",32,32,7,"30-34",29
2010,13,013,"Lindenhof",30,30,7,"30-34",21
2010,72,072,"Hottingen",28,28,6,"25-29",179
2010,44,044,"Hard",40,40,9,"40-44",188
2010,102,102,"Wipkingen",32,32,7,"30-34",452
2010,101,101,"Höngg",32,32,7,"30-34",359
2010,92,092,"Altstetten",34,34,7,"30-34",579
2010,91,091,"Albisrieden",33,33,7,"30-34",342
2010,81,081,"Seefeld",45,45,10,"45-49",90
2010,21,021,"Wollishofen",28,28,6,"25-29",329
2010,14,014,"City",4,4,1,"0-4",2
2010,51,051,"Gewerbeschule",39,39,8,"35-39",184
2010,24,024,"Enge",41,41,9,"40-44",144
2010,122,122,"Schwamendingen-Mitte",31,31,7,"30-34",217
2010,102,102,"Wipkingen",30,30,7,"30-34",549
2010,111,111,"Affoltern",38,38,8,"35-39",362
2010,14,014,"City",39,39,8,"35-39",11
2010,52,052,"Escher Wyss",44,44,9,"40-44",73
2010,74,074,"Witikon",32,32,7,"30-34",118
2010,11,011,"Rathaus",39,39,8,"35-39",44
2010,121,121,"Saatlen",37,37,8,"35-39",108
2010,73,073,"Hirslanden",32,32,7,"30-34",136
2010,11,011,"Rathaus",27,27,6,"25-29",84
2010,71,071,"Fluntern",38,38,8,"35-39",123
2010,12,012,"Hochschulen",28,28,6,"25-29",10
2010,61,061,"Unterstrass",3,3,1,"0-4",213
2010,41,041,"Werd",27,27,6,"25-29",124
2010,52,052,"Escher Wyss",32,32,7,"30-34",84
2010,73,073,"Hirslanden",3,3,1,"0-4",76
2010,91,091,"Albisrieden",26,26,6,"25-29",306
2010,52,052,"Escher Wyss",30,30,7,"30-34",107
2010,101,101,"Höngg",30,30,7,"30-34",384
2010,44,044,"Hard",28,28,6,"25-29",382
2010,92,092,"Altstetten",32,32,7,"30-34",616
2010,72,072,"Hottingen",27,27,6,"25-29",178
2010,81,081,"Seefeld",28,28,6,"25-29",131
2010,83,083,"Weinegg",32,32,7,"30-34",91
2010,81,081,"Seefeld",32,32,7,"30-34",149
2010,102,102,"Wipkingen",38,38,8,"35-39",310
2010,74,074,"Witikon",30,30,7,"30-34",111
2010,83,083,"Weinegg",38,38,8,"35-39",80
2010,61,061,"Unterstrass",28,28,6,"25-29",535
2010,81,081,"Seefeld",39,39,8,"35-39",120
2010,44,044,"Hard",44,44,9,"40-44",202
2010,83,083,"Weinegg",45,45,10,"45-49",79
2010,51,051,"Gewerbeschule",30,30,7,"30-34",306
2010,51,051,"Gewerbeschule",28,28,6,"25-29",295
2010,44,044,"Hard",30,30,7,"30-34",376
2010,24,024,"Enge",29,29,6,"25-29",197
2010,73,073,"Hirslanden",42,42,9,"40-44",138
2010,52,052,"Escher Wyss",31,31,7,"30-34",95
2010,63,063,"Oberstrass",42,42,9,"40-44",171
2010,82,082,"Mühlebach",28,28,6,"25-29",135
2010,33,033,"Friesenberg",30,30,7,"30-34",140
2010,119,119,"Seebach",28,28,6,"25-29",552
2010,51,051,"Gewerbeschule",27,27,6,"25-29",260
2010,31,031,"Alt-Wiedikon",3,3,1,"0-4",150
2010,33,033,"Friesenberg",32,32,7,"30-34",127
2010,31,031,"Alt-Wiedikon",32,32,7,"30-34",494
2010,123,123,"Hirzenbach",35,35,8,"35-39",170
2010,34,034,"Sihlfeld",28,28,6,"25-29",579
2010,72,072,"Hottingen",29,29,6,"25-29",204
2010,31,031,"Alt-Wiedikon",28,28,6,"25-29",470
2010,41,041,"Werd",39,39,8,"35-39",102
2010,102,102,"Wipkingen",29,29,6,"25-29",459
2010,34,034,"Sihlfeld",30,30,7,"30-34",651
2010,102,102,"Wipkingen",28,28,6,"25-29",432
2010,14,014,"City",40,40,9,"40-44",16
2010,111,111,"Affoltern",40,40,9,"40-44",350
2010,92,092,"Altstetten",31,31,7,"30-34",656
2010,121,121,"Saatlen",35,35,8,"35-39",113
2010,12,012,"Hochschulen",31,31,7,"30-34",13
2010,73,073,"Hirslanden",31,31,7,"30-34",138
2010,91,091,"Albisrieden",35,35,8,"35-39",373
2010,81,081,"Seefeld",44,44,9,"40-44",113
2010,41,041,"Werd",30,30,7,"30-34",149
2010,51,051,"Gewerbeschule",32,32,7,"30-34",311
2010,61,061,"Unterstrass",38,38,8,"35-39",413
2010,115,115,"Oerlikon",41,41,9,"40-44",298
2010,51,051,"Gewerbeschule",38,38,8,"35-39",262
2010,119,119,"Seebach",29,29,6,"25-29",518
2010,13,013,"Lindenhof",39,39,8,"35-39",16
2010,63,063,"Oberstrass",33,33,7,"30-34",217
2010,23,023,"Leimbach",26,26,6,"25-29",55
2010,31,031,"Alt-Wiedikon",30,30,7,"30-34",520
2010,91,091,"Albisrieden",3,3,1,"0-4",145
2010,101,101,"Höngg",4,4,1,"0-4",213
2010,73,073,"Hirslanden",36,36,8,"35-39",129
2010,51,051,"Gewerbeschule",42,42,9,"40-44",181
2010,71,071,"Fluntern",33,33,7,"30-34",135
2010,34,034,"Sihlfeld",3,3,1,"0-4",170
2010,119,119,"Seebach",32,32,7,"30-34",444
2010,14,014,"City",29,29,6,"25-29",14
2010,33,033,"Friesenberg",3,3,1,"0-4",124
2010,119,119,"Seebach",39,39,8,"35-39",367
2010,92,092,"Altstetten",42,42,9,"40-44",461
2010,122,122,"Schwamendingen-Mitte",38,38,8,"35-39",163
2010,21,021,"Wollishofen",30,30,7,"30-34",317
2010,23,023,"Leimbach",40,40,9,"40-44",86
2010,24,024,"Enge",38,38,8,"35-39",180
2010,119,119,"Seebach",37,37,8,"35-39",387
2010,23,023,"Leimbach",31,31,7,"30-34",91
2010,74,074,"Witikon",36,36,8,"35-39",125
2010,11,011,"Rathaus",43,43,9,"40-44",48
2010,14,014,"City",31,31,7,"30-34",10
2010,63,063,"Oberstrass",35,35,8,"35-39",194
2010,111,111,"Affoltern",35,35,8,"35-39",391
2010,12,012,"Hochschulen",38,38,8,"35-39",8
2010,71,071,"Fluntern",34,34,7,"30-34",147
2010,83,083,"Weinegg",44,44,9,"40-44",102
2010,23,023,"Leimbach",27,27,6,"25-29",69
2010,82,082,"Mühlebach",41,41,9,"40-44",106
2010,91,091,"Albisrieden",41,41,9,"40-44",245
2010,41,041,"Werd",38,38,8,"35-39",86
2010,91,091,"Albisrieden",38,38,8,"35-39",262
2010,42,042,"Langstrasse",44,44,9,"40-44",181
2010,33,033,"Friesenberg",34,34,7,"30-34",154
2010,74,074,"Witikon",38,38,8,"35-39",154
2010,72,072,"Hottingen",36,36,8,"35-39",194
2010,23,023,"Leimbach",30,30,7,"30-34",84
2010,115,115,"Oerlikon",37,37,8,"35-39",346
2010,119,119,"Seebach",43,43,9,"40-44",333
2010,73,073,"Hirslanden",33,33,7,"30-34",144
2010,33,033,"Friesenberg",38,38,8,"35-39",166
2010,63,063,"Oberstrass",38,38,8,"35-39",156
2010,111,111,"Affoltern",26,26,6,"25-29",427
2010,41,041,"Werd",35,35,8,"35-39",120
2010,41,041,"Werd",42,42,9,"40-44",81
2010,14,014,"City",35,35,8,"35-39",9
2010,24,024,"Enge",36,36,8,"35-39",184
2010,23,023,"Leimbach",39,39,8,"35-39",80
2010,122,122,"Schwamendingen-Mitte",3,3,1,"0-4",119
2010,71,071,"Fluntern",37,37,8,"35-39",145
2010,61,061,"Unterstrass",37,37,8,"35-39",430
2010,115,115,"Oerlikon",40,40,9,"40-44",331
2010,24,024,"Enge",31,31,7,"30-34",246
2010,23,023,"Leimbach",36,36,8,"35-39",87
2010,34,034,"Sihlfeld",38,38,8,"35-39",371
2010,115,115,"Oerlikon",31,31,7,"30-34",514
2010,123,123,"Hirzenbach",33,33,7,"30-34",192
2010,24,024,"Enge",27,27,6,"25-29",185
2010,14,014,"City",37,37,8,"35-39",12
2010,74,074,"Witikon",37,37,8,"35-39",138
2010,81,081,"Seefeld",33,33,7,"30-34",127
2010,11,011,"Rathaus",35,35,8,"35-39",75
2010,123,123,"Hirzenbach",31,31,7,"30-34",229
2010,123,123,"Hirzenbach",34,34,7,"30-34",221
2010,61,061,"Unterstrass",29,29,6,"25-29",527
2010,71,071,"Fluntern",32,32,7,"30-34",112
2010,119,119,"Seebach",40,40,9,"40-44",329
2010,82,082,"Mühlebach",37,37,8,"35-39",125
2010,63,063,"Oberstrass",45,45,10,"45-49",158
2010,31,031,"Alt-Wiedikon",34,34,7,"30-34",424
2010,52,052,"Escher Wyss",37,37,8,"35-39",50
2010,71,071,"Fluntern",45,45,10,"45-49",112
2010,83,083,"Weinegg",35,35,8,"35-39",82
2010,23,023,"Leimbach",38,38,8,"35-39",76
2010,21,021,"Wollishofen",38,38,8,"35-39",281
2010,21,021,"Wollishofen",31,31,7,"30-34",330
2010,122,122,"Schwamendingen-Mitte",40,40,9,"40-44",132
2010,12,012,"Hochschulen",36,36,8,"35-39",5
2010,13,013,"Lindenhof",29,29,6,"25-29",9
2010,83,083,"Weinegg",30,30,7,"30-34",89
2010,91,091,"Albisrieden",27,27,6,"25-29",277
2010,11,011,"Rathaus",37,37,8,"35-39",49
2010,13,013,"Lindenhof",31,31,7,"30-34",19
2010,11,011,"Rathaus",29,29,6,"25-29",94
2010,123,123,"Hirzenbach",36,36,8,"35-39",150
2010,119,119,"Seebach",34,34,7,"30-34",421
2010,34,034,"Sihlfeld",29,29,6,"25-29",609
2010,119,119,"Seebach",31,31,7,"30-34",486
2010,11,011,"Rathaus",4,4,1,"0-4",9
2010,101,101,"Höngg",34,34,7,"30-34",358
2010,12,012,"Hochschulen",45,45,10,"45-49",13
2010,91,091,"Albisrieden",34,34,7,"30-34",328
2010,44,044,"Hard",35,35,8,"35-39",274
2010,13,013,"Lindenhof",34,34,7,"30-34",30
2010,121,121,"Saatlen",39,39,8,"35-39",136
2010,122,122,"Schwamendingen-Mitte",32,32,7,"30-34",212
2010,63,063,"Oberstrass",34,34,7,"30-34",203
2010,34,034,"Sihlfeld",37,37,8,"35-39",423
2010,81,081,"Seefeld",3,3,1,"0-4",39
2010,31,031,"Alt-Wiedikon",37,37,8,"35-39",323
2010,121,121,"Saatlen",34,34,7,"30-34",124
2010,92,092,"Altstetten",35,35,8,"35-39",561
2010,21,021,"Wollishofen",37,37,8,"35-39",300
2010,13,013,"Lindenhof",28,28,6,"25-29",12
2010,92,092,"Altstetten",3,3,1,"0-4",312
2010,63,063,"Oberstrass",27,27,6,"25-29",222
2010,34,034,"Sihlfeld",44,44,9,"40-44",314
2010,42,042,"Langstrasse",3,3,1,"0-4",40
2010,73,073,"Hirslanden",34,34,7,"30-34",133
2010,72,072,"Hottingen",26,26,6,"25-29",173
2010,102,102,"Wipkingen",37,37,8,"35-39",309
2010,111,111,"Affoltern",42,42,9,"40-44",318
2010,81,081,"Seefeld",36,36,8,"35-39",127
2010,74,074,"Witikon",33,33,7,"30-34",120
2010,122,122,"Schwamendingen-Mitte",27,27,6,"25-29",237
2010,122,122,"Schwamendingen-Mitte",34,34,7,"30-34",172
2010,63,063,"Oberstrass",3,3,1,"0-4",96
2010,92,092,"Altstetten",37,37,8,"35-39",554
2010,42,042,"Langstrasse",32,32,7,"30-34",369
2010,122,122,"Schwamendingen-Mitte",36,36,8,"35-39",180
2010,33,033,"Friesenberg",28,28,6,"25-29",98
2010,72,072,"Hottingen",31,31,7,"30-34",212
2010,52,052,"Escher Wyss",27,27,6,"25-29",77
2010,33,033,"Friesenberg",36,36,8,"35-39",129
2010,83,083,"Weinegg",29,29,6,"25-29",113
2010,102,102,"Wipkingen",33,33,7,"30-34",461
2010,21,021,"Wollishofen",34,34,7,"30-34",289
2010,83,083,"Weinegg",37,37,8,"35-39",83
2010,41,041,"Werd",28,28,6,"25-29",150
2010,13,013,"Lindenhof",3,3,1,"0-4",6
2010,111,111,"Affoltern",41,41,9,"40-44",346
2010,33,033,"Friesenberg",35,35,8,"35-39",131
2010,72,072,"Hottingen",37,37,8,"35-39",209
2010,82,082,"Mühlebach",45,45,10,"45-49",119
2010,14,014,"City",46,46,10,"45-49",26
2010,44,044,"Hard",34,34,7,"30-34",271
2010,61,061,"Unterstrass",34,34,7,"30-34",434
2010,101,101,"Höngg",29,29,6,"25-29",355
2010,44,044,"Hard",4,4,1,"0-4",101
2010,21,021,"Wollishofen",46,46,10,"45-49",232
2010,92,092,"Altstetten",29,29,6,"25-29",657
2010,71,071,"Fluntern",36,36,8,"35-39",130
2010,71,071,"Fluntern",26,26,6,"25-29",108
2010,111,111,"Affoltern",44,44,9,"40-44",323
2010,44,044,"Hard",36,36,8,"35-39",223
2010,101,101,"Höngg",35,35,8,"35-39",375
2010,63,063,"Oberstrass",29,29,6,"25-29",252
2010,123,123,"Hirzenbach",4,4,1,"0-4",128
2010,52,052,"Escher Wyss",43,43,9,"40-44",58
2010,12,012,"Hochschulen",33,33,7,"30-34",10
2010,101,101,"Höngg",36,36,8,"35-39",399
2010,91,091,"Albisrieden",36,36,8,"35-39",323
2010,11,011,"Rathaus",32,32,7,"30-34",72
2010,102,102,"Wipkingen",31,31,7,"30-34",483
2010,31,031,"Alt-Wiedikon",44,44,9,"40-44",230
2010,42,042,"Langstrasse",27,27,6,"25-29",316
2010,44,044,"Hard",37,37,8,"35-39",228
2010,41,041,"Werd",37,37,8,"35-39",118
2010,42,042,"Langstrasse",42,42,9,"40-44",218
2010,52,052,"Escher Wyss",28,28,6,"25-29",97
2010,121,121,"Saatlen",43,43,9,"40-44",119
2010,14,014,"City",3,3,1,"0-4",2
2010,24,024,"Enge",40,40,9,"40-44",169
2010,41,041,"Werd",36,36,8,"35-39",101
2010,122,122,"Schwamendingen-Mitte",37,37,8,"35-39",156
2010,71,071,"Fluntern",43,43,9,"40-44",130
2010,34,034,"Sihlfeld",36,36,8,"35-39",468
2010,31,031,"Alt-Wiedikon",36,36,8,"35-39",404
2010,63,063,"Oberstrass",43,43,9,"40-44",192
2010,11,011,"Rathaus",3,3,1,"0-4",16
2010,123,123,"Hirzenbach",39,39,8,"35-39",141
2010,14,014,"City",36,36,8,"35-39",20
2010,119,119,"Seebach",35,35,8,"35-39",373
2010,13,013,"Lindenhof",36,36,8,"35-39",21
2010,51,051,"Gewerbeschule",26,26,6,"25-29",234
2010,51,051,"Gewerbeschule",41,41,9,"40-44",202
2010,13,013,"Lindenhof",37,37,8,"35-39",19
2010,101,101,"Höngg",26,26,6,"25-29",258
2010,34,034,"Sihlfeld",27,27,6,"25-29",513
2010,115,115,"Oerlikon",29,29,6,"25-29",575
2010,21,021,"Wollishofen",27,27,6,"25-29",271
2010,83,083,"Weinegg",36,36,8,"35-39",82
2010,71,071,"Fluntern",31,31,7,"30-34",116
2010,74,074,"Witikon",29,29,6,"25-29",113
2010,11,011,"Rathaus",34,34,7,"30-34",72
2010,115,115,"Oerlikon",27,27,6,"25-29",559
2010,31,031,"Alt-Wiedikon",31,31,7,"30-34",489
2010,122,122,"Schwamendingen-Mitte",33,33,7,"30-34",183
2010,21,021,"Wollishofen",39,39,8,"35-39",240
2010,51,051,"Gewerbeschule",44,44,9,"40-44",187
2010,72,072,"Hottingen",45,45,10,"45-49",170
2010,102,102,"Wipkingen",27,27,6,"25-29",403
2010,82,082,"Mühlebach",30,30,7,"30-34",142
2010,74,074,"Witikon",31,31,7,"30-34",116
2010,11,011,"Rathaus",36,36,8,"35-39",62
2010,44,044,"Hard",33,33,7,"30-34",326
2010,92,092,"Altstetten",97,97,20,"95-99",4
2010,11,011,"Rathaus",75,75,16,"75-79",18
2010,42,042,"Langstrasse",97,97,20,"95-99",2
2010,123,123,"Hirzenbach",92,92,19,"90-94",14
2010,51,051,"Gewerbeschule",98,98,20,"95-99",3
2010,71,071,"Fluntern",96,96,20,"95-99",4
2010,74,074,"Witikon",86,86,18,"85-89",70
2010,33,033,"Friesenberg",98,98,20,"95-99",3
2010,115,115,"Oerlikon",95,95,20,"95-99",4
2010,83,083,"Weinegg",97,97,20,"95-99",4
2010,31,031,"Alt-Wiedikon",89,89,18,"85-89",26
2010,24,024,"Enge",85,85,18,"85-89",45
2010,13,013,"Lindenhof",98,98,20,"95-99",0
2010,44,044,"Hard",96,96,20,"95-99",9
2010,12,012,"Hochschulen",77,77,16,"75-79",4
2010,101,101,"Höngg",83,83,17,"80-84",153
2010,44,044,"Hard",88,88,18,"85-89",33
2010,21,021,"Wollishofen",73,73,15,"70-74",110
2010,81,081,"Seefeld",97,97,20,"95-99",1
2010,111,111,"Affoltern",97,97,20,"95-99",3
2010,81,081,"Seefeld",96,96,20,"95-99",1
2010,12,012,"Hochschulen",73,73,15,"70-74",2
2010,91,091,"Albisrieden",97,97,20,"95-99",8
2010,73,073,"Hirslanden",89,89,18,"85-89",42
2010,42,042,"Langstrasse",8,8,2,"5-9",24
2010,71,071,"Fluntern",81,81,17,"80-84",52
2010,71,071,"Fluntern",89,89,18,"85-89",29
2010,74,074,"Witikon",97,97,20,"95-99",10
2010,71,071,"Fluntern",97,97,20,"95-99",2
2010,44,044,"Hard",89,89,18,"85-89",25
2010,74,074,"Witikon",96,96,20,"95-99",11
2010,92,092,"Altstetten",91,91,19,"90-94",37
2010,63,063,"Oberstrass",93,93,19,"90-94",16
2010,41,041,"Werd",89,89,18,"85-89",13
2010,23,023,"Leimbach",85,85,18,"85-89",46
2010,101,101,"Höngg",92,92,19,"90-94",33
2010,12,012,"Hochschulen",87,87,18,"85-89",5
2010,34,034,"Sihlfeld",97,97,20,"95-99",14
2010,33,033,"Friesenberg",97,97,20,"95-99",5
2010,14,014,"City",85,85,18,"85-89",2
2010,13,013,"Lindenhof",85,85,18,"85-89",3
2010,51,051,"Gewerbeschule",97,97,20,"95-99",3
2010,61,061,"Unterstrass",99,99,20,"95-99",3
2010,92,092,"Altstetten",73,73,15,"70-74",223
2010,111,111,"Affoltern",88,88,18,"85-89",51
2010,101,101,"Höngg",88,88,18,"85-89",100
2010,42,042,"Langstrasse",82,82,17,"80-84",31
2010,34,034,"Sihlfeld",89,89,18,"85-89",48
2010,101,101,"Höngg",96,96,20,"95-99",14
2010,92,092,"Altstetten",96,96,20,"95-99",10
2010,11,011,"Rathaus",85,85,18,"85-89",8
2010,33,033,"Friesenberg",96,96,20,"95-99",12
2010,12,012,"Hochschulen",89,89,18,"85-89",7
2010,63,063,"Oberstrass",87,87,18,"85-89",43
2010,72,072,"Hottingen",96,96,20,"95-99",8
2010,61,061,"Unterstrass",96,96,20,"95-99",8
2010,81,081,"Seefeld",94,94,19,"90-94",6
2010,61,061,"Unterstrass",90,90,19,"90-94",40
2010,121,121,"Saatlen",83,83,17,"80-84",30
2010,111,111,"Affoltern",99,99,20,"95-99",3
2010,121,121,"Saatlen",88,88,18,"85-89",15
2010,63,063,"Oberstrass",89,89,18,"85-89",33
2010,12,012,"Hochschulen",97,97,20,"95-99",1
2010,41,041,"Werd",75,75,16,"75-79",15
2010,11,011,"Rathaus",88,88,18,"85-89",9
2010,119,119,"Seebach",95,95,20,"95-99",9
2010,31,031,"Alt-Wiedikon",93,93,19,"90-94",11
2010,92,092,"Altstetten",95,95,20,"95-99",12
2010,83,083,"Weinegg",95,95,20,"95-99",6
2010,121,121,"Saatlen",85,85,18,"85-89",22
2010,51,051,"Gewerbeschule",88,88,18,"85-89",14
2010,14,014,"City",94,94,19,"90-94",2
2010,115,115,"Oerlikon",70,70,15,"70-74",120
2010,123,123,"Hirzenbach",95,95,20,"95-99",8
2010,41,041,"Werd",85,85,18,"85-89",15
2010,81,081,"Seefeld",85,85,18,"85-89",19
2010,92,092,"Altstetten",93,93,19,"90-94",16
2010,24,024,"Enge",86,86,18,"85-89",31
2010,12,012,"Hochschulen",88,88,18,"85-89",6
2010,91,091,"Albisrieden",88,88,18,"85-89",91
2010,122,122,"Schwamendingen-Mitte",96,96,20,"95-99",5
2010,24,024,"Enge",84,84,17,"80-84",38
2010,122,122,"Schwamendingen-Mitte",9,9,2,"5-9",77
2010,74,074,"Witikon",87,87,18,"85-89",61
2010,12,012,"Hochschulen",72,72,15,"70-74",2
2010,63,063,"Oberstrass",95,95,20,"95-99",7
2010,91,091,"Albisrieden",74,74,15,"70-74",164
2010,61,061,"Unterstrass",95,95,20,"95-99",10
2010,115,115,"Oerlikon",96,96,20,"95-99",8
2010,81,081,"Seefeld",95,95,20,"95-99",2
2010,122,122,"Schwamendingen-Mitte",95,95,20,"95-99",4
2010,71,071,"Fluntern",95,95,20,"95-99",7
2010,102,102,"Wipkingen",90,90,19,"90-94",45
2010,111,111,"Affoltern",92,92,19,"90-94",16
2010,24,024,"Enge",88,88,18,"85-89",43
2010,51,051,"Gewerbeschule",95,95,20,"95-99",6
2010,23,023,"Leimbach",88,88,18,"85-89",24
2010,44,044,"Hard",95,95,20,"95-99",7
2010,33,033,"Friesenberg",95,95,20,"95-99",8
2010,21,021,"Wollishofen",88,88,18,"85-89",90
2010,13,013,"Lindenhof",88,88,18,"85-89",4
2010,82,082,"Mühlebach",97,97,20,"95-99",2
2010,14,014,"City",92,92,19,"90-94",0
2010,34,034,"Sihlfeld",95,95,20,"95-99",21
2010,13,013,"Lindenhof",95,95,20,"95-99",0
2010,12,012,"Hochschulen",95,95,20,"95-99",3
2010,91,091,"Albisrieden",82,82,17,"80-84",151
2010,115,115,"Oerlikon",84,84,17,"80-84",108
2010,24,024,"Enge",95,95,20,"95-99",10
2010,23,023,"Leimbach",94,94,19,"90-94",10
2010,92,092,"Altstetten",85,85,18,"85-89",129
2010,115,115,"Oerlikon",93,93,19,"90-94",19
2010,123,123,"Hirzenbach",94,94,19,"90-94",2
2010,123,123,"Hirzenbach",97,97,20,"95-99",6
2010,121,121,"Saatlen",94,94,19,"90-94",2
2010,119,119,"Seebach",94,94,19,"90-94",14
2010,115,115,"Oerlikon",90,90,19,"90-94",26
2010,123,123,"Hirzenbach",87,87,18,"85-89",44
2010,102,102,"Wipkingen",94,94,19,"90-94",17
2010,83,083,"Weinegg",93,93,19,"90-94",6
2010,92,092,"Altstetten",94,94,19,"90-94",14
2010,44,044,"Hard",91,91,19,"90-94",18
2010,31,031,"Alt-Wiedikon",78,78,16,"75-79",62
2010,72,072,"Hottingen",98,98,20,"95-99",6
2010,74,074,"Witikon",94,94,19,"90-94",11
2010,13,013,"Lindenhof",92,92,19,"90-94",0
2010,21,021,"Wollishofen",98,98,20,"95-99",9
2010,71,071,"Fluntern",94,94,19,"90-94",5
2010,121,121,"Saatlen",93,93,19,"90-94",3
2010,119,119,"Seebach",93,93,19,"90-94",19
2010,31,031,"Alt-Wiedikon",86,86,18,"85-89",36
2010,21,021,"Wollishofen",95,95,20,"95-99",27
2010,111,111,"Affoltern",84,84,17,"80-84",93
2010,42,042,"Langstrasse",84,84,17,"80-84",21
2010,121,121,"Saatlen",87,87,18,"85-89",17
2010,122,122,"Schwamendingen-Mitte",85,85,18,"85-89",52
2010,71,071,"Fluntern",93,93,19,"90-94",8
2010,24,024,"Enge",99,99,20,"95-99",4
2010,92,092,"Altstetten",77,77,16,"75-79",224
2010,14,014,"City",97,97,20,"95-99",1
2010,123,123,"Hirzenbach",99,99,20,"95-99",1
2010,31,031,"Alt-Wiedikon",94,94,19,"90-94",10
2010,73,073,"Hirslanden",96,96,20,"95-99",15
2010,123,123,"Hirzenbach",93,93,19,"90-94",11
2010,44,044,"Hard",72,72,15,"70-74",68
2010,111,111,"Affoltern",77,77,16,"75-79",158
2010,34,034,"Sihlfeld",99,99,20,"95-99",6
2010,34,034,"Sihlfeld",86,86,18,"85-89",71
2010,119,119,"Seebach",74,74,15,"70-74",139
